AvgSpotLen	BioSample	DATASTORE_filetype	DATASTORE_provider	DATASTORE_region	Experiment	Library_Name	LoadDate	MBases	MBytes	ReleaseDate	Run	SRA_Sample	Sample_Name	collection_date	misc_param	Assay_Type	BioProject	BioSampleModel	Center_Name	Consent	InsertSize	Instrument	LibraryLayout	LibrarySelection	LibrarySource	Organism	Platform	SRA_Study	geo_loc_name	host	isolation_source	lat_lon
500	SAMN05943351	contigs sra	ncbi		SRX2334365	A6T3	2016-11-07	37	25	2016-11-12	SRR5002068	SRS1775700	A6T2	15-Oct-2014	Treatment:2-low	AMPLICON	PRJNA350672	Metagenome or environmental	UC DAVIS	public	0	Illumina MiSeq	PAIRED	PCR	METAGENOMIC	marine sediment metagenome	ILLUMINA	SRP092441	USA:Californai:Bodega Bay	Zostera marina	Soil	38.32 N 123.05 W
500	SAMN05943426	contigs sra	sra-sos	sra-sos.public	SRX2334366	B3T4	2016-11-07	20	13	2016-11-12	SRR5002069	SRS1775786	B3T3	20-Oct-2014	Treatment:2-low	AMPLICON	PRJNA350672	Metagenome or environmental	UC DAVIS	public	0	Illumina MiSeq	PAIRED	PCR	METAGENOMIC	marine sediment metagenome	ILLUMINA	SRP092441	USA:Californai:Bodega Bay	Zostera marina	Soil	38.32 N 123.05 W
500	SAMN05943537	contigs sra	ncbi sra-sos	sra-sos.public	SRX2334367	H6T5	2016-11-07	6	4	2016-11-12	SRR5002070	SRS1775845	H6T4	27-Oct-2014	Treatment:2-low	AMPLICON	PRJNA350672	Metagenome or environmental	UC DAVIS	public	0	Illumina MiSeq	PAIRED	PCR	METAGENOMIC	marine sediment metagenome	ILLUMINA	SRP092441	USA:Californai:Bodega Bay	Zostera marina	Soil	38.32 N 123.05 W
500	SAMN05943325	contigs sra	sra-sos	sra-sos.public	SRX2334368	I4T1	2016-11-07	25	17	2016-11-12	SRR5002071	SRS1775921	I4T1	09-Oct-2014	PlotLocation:I4	AMPLICON	PRJNA350672	Metagenome or environmental	UC DAVIS	public	0	Illumina MiSeq	PAIRED	PCR	METAGENOMIC	marine sediment metagenome	ILLUMINA	SRP092441	USA:Californai:Bodega Bay	Zostera marina	Soil	38.32 N 123.05 W
500	SAMN05943516	contigs sra	ncbi		SRX2334369	E3T5	2016-11-07	11	7	2016-11-12	SRR5002072	SRS1775936	E3T4	27-Oct-2014	Treatment:6-low	AMPLICON	PRJNA350672	Metagenome or environmental	UC DAVIS	public	0	Illumina MiSeq	PAIRED	PCR	METAGENOMIC	marine sediment metagenome	ILLUMINA	SRP092441	USA:Californai:Bodega Bay	Zostera marina	Soil	38.32 N 123.05 W
500	SAMN05943347	contigs sra	ncbi		SRX2334370	A2T3	2016-11-07	26	17	2016-11-12	SRR5002073	SRS1775704	A2T2	15-Oct-2014	Treatment:6-low	AMPLICON	PRJNA350672	Metagenome or environmental	UC DAVIS	public	0	Illumina MiSeq	PAIRED	PCR	METAGENOMIC	marine sediment metagenome	ILLUMINA	SRP092441	USA:Californai:Bodega Bay	Zostera marina	Soil	38.32 N 123.05 W
500	SAMN05943528	contigs sra	ncbi sra-sos	sra-sos.public	SRX2334371	G3T5	2016-11-07	21	14	2016-11-12	SRR5002074	SRS1775685	G3T4	27-Oct-2014	Treatment:2-mid	AMPLICON	PRJNA350672	Metagenome or environmental	UC DAVIS	public	0	Illumina MiSeq	PAIRED	PCR	METAGENOMIC	marine sediment metagenome	ILLUMINA	SRP092441	USA:Californai:Bodega Bay	Zostera marina	Soil	38.32 N 123.05 W
500	SAMN05943301	contigs sra	ncbi sra-sos	sra-sos.public	SRX2334372	E4T1	2016-11-07	20	13	2016-11-12	SRR5002075	SRS1775861	E4T1	08-Oct-2014	PlotLocation:E4	AMPLICON	PRJNA350672	Metagenome or environmental	UC DAVIS	public	0	Illumina MiSeq	PAIRED	PCR	METAGENOMIC	marine sediment metagenome	ILLUMINA	SRP092441	USA:Californai:Bodega Bay	Zostera marina	Soil	38.32 N 123.05 W
500	SAMN05943415	contigs sra	sra-sos	sra-sos.public	SRX2334373	L4T3	2016-11-07	9	6	2016-11-12	SRR5002076	SRS1775813	L4T2	16-Oct-2014	Treatment:6-high	AMPLICON	PRJNA350672	Metagenome or environmental	UC DAVIS	public	0	Illumina MiSeq	PAIRED	PCR	METAGENOMIC	marine sediment metagenome	ILLUMINA	SRP092441	USA:Californai:Bodega Bay	Zostera marina	Soil	38.32 N 123.05 W
500	SAMN05943553	contigs sra	ncbi sra-sos	sra-sos.public	SRX2334374	K4T5	2016-11-07	26	18	2016-11-12	SRR5002077	SRS1775898	K4T4	28-Oct-2014	Treatment:6-mid	AMPLICON	PRJNA350672	Metagenome or environmental	UC DAVIS	public	0	Illumina MiSeq	PAIRED	PCR	METAGENOMIC	marine sediment metagenome	ILLUMINA	SRP092441	USA:Californai:Bodega Bay	Zostera marina	Soil	38.32 N 123.05 W
500	SAMN05943349	contigs sra	ncbi sra-sos	sra-sos.public	SRX2334375	A4T3	2016-11-07	28	19	2016-11-12	SRR5002078	SRS1775698	A4T2	15-Oct-2014	Treatment:2-mid	AMPLICON	PRJNA350672	Metagenome or environmental	UC DAVIS	public	0	Illumina MiSeq	PAIRED	PCR	METAGENOMIC	marine sediment metagenome	ILLUMINA	SRP092441	USA:Californai:Bodega Bay	Zostera marina	Soil	38.32 N 123.05 W
500	SAMN05943510	contigs sra	ncbi sra-sos	sra-sos.public	SRX2334376	D3T5	2016-11-07	6	4	2016-11-12	SRR5002079	SRS1775756	D3T4	27-Oct-2014	Treatment:6-mid	AMPLICON	PRJNA350672	Metagenome or environmental	UC DAVIS	public	0	Illumina MiSeq	PAIRED	PCR	METAGENOMIC	marine sediment metagenome	ILLUMINA	SRP092441	USA:Californai:Bodega Bay	Zostera marina	Soil	38.32 N 123.05 W
500	SAMN05943443	contigs sra	ncbi sra-sos	sra-sos.public	SRX2334377	E2T4	2016-11-07	20	13	2016-11-12	SRR5002080	SRS1775663	E2T3	20-Oct-2014	Treatment:2-mid	AMPLICON	PRJNA350672	Metagenome or environmental	UC DAVIS	public	0	Illumina MiSeq	PAIRED	PCR	METAGENOMIC	marine sediment metagenome	ILLUMINA	SRP092441	USA:Californai:Bodega Bay	Zostera marina	Soil	38.32 N 123.05 W
500	SAMN05943280	contigs sra	sra-sos	sra-sos.public	SRX2334378	B1T1	2016-11-07	35	24	2016-11-12	SRR5002081	SRS1775743	B1T1	08-Oct-2014	PlotLocation:B1	AMPLICON	PRJNA350672	Metagenome or environmental	UC DAVIS	public	0	Illumina MiSeq	PAIRED	PCR	METAGENOMIC	marine sediment metagenome	ILLUMINA	SRP092441	USA:Californai:Bodega Bay	Zostera marina	Soil	38.32 N 123.05 W
500	SAMN05943339	contigs sra	ncbi sra-sos	sra-sos.public	SRX2334379	K6T1	2016-11-07	13	9	2016-11-12	SRR5002082	SRS1775669	K6T1	09-Oct-2014	PlotLocation:K6	AMPLICON	PRJNA350672	Metagenome or environmental	UC DAVIS	public	0	Illumina MiSeq	PAIRED	PCR	METAGENOMIC	marine sediment metagenome	ILLUMINA	SRP092441	USA:Californai:Bodega Bay	Zostera marina	Soil	38.32 N 123.05 W
500	SAMN05943447	contigs sra	ncbi sra-sos	sra-sos.public	SRX2334380	E6T4	2016-11-07	17	11	2016-11-12	SRR5002083	SRS1775714	E6T3	20-Oct-2014	Treatment:6-high	AMPLICON	PRJNA350672	Metagenome or environmental	UC DAVIS	public	0	Illumina MiSeq	PAIRED	PCR	METAGENOMIC	marine sediment metagenome	ILLUMINA	SRP092441	USA:Californai:Bodega Bay	Zostera marina	Soil	38.32 N 123.05 W
500	SAMN05943323	contigs sra	ncbi sra-sos	sra-sos.public	SRX2334381	I2T1	2016-11-07	36	24	2016-11-12	SRR5002084	SRS1775869	I2T1	09-Oct-2014	PlotLocation:I2	AMPLICON	PRJNA350672	Metagenome or environmental	UC DAVIS	public	0	Illumina MiSeq	PAIRED	PCR	METAGENOMIC	marine sediment metagenome	ILLUMINA	SRP092441	USA:Californai:Bodega Bay	Zostera marina	Soil	38.32 N 123.05 W
500	SAMN05943456	contigs sra	ncbi		SRX2334382	G3T4	2016-11-07	5	3	2016-11-12	SRR5002085	SRS1775689	G3T3	20-Oct-2014	Treatment:2-mid	AMPLICON	PRJNA350672	Metagenome or environmental	UC DAVIS	public	0	Illumina MiSeq	PAIRED	PCR	METAGENOMIC	marine sediment metagenome	ILLUMINA	SRP092441	USA:Californai:Bodega Bay	Zostera marina	Soil	38.32 N 123.05 W
500	SAMN05943446	contigs sra	ncbi sra-sos	sra-sos.public	SRX2334383	E5T4	2016-11-07	19	13	2016-11-12	SRR5002086	SRS1775713	E5T3	20-Oct-2014	Treatment:2-high	AMPLICON	PRJNA350672	Metagenome or environmental	UC DAVIS	public	0	Illumina MiSeq	PAIRED	PCR	METAGENOMIC	marine sediment metagenome	ILLUMINA	SRP092441	USA:Californai:Bodega Bay	Zostera marina	Soil	38.32 N 123.05 W
500	SAMN05943338	contigs sra	ncbi sra-sos	sra-sos.public	SRX2334384	K5T1	2016-11-07	17	11	2016-11-12	SRR5002087	SRS1775708	K5T1	09-Oct-2014	PlotLocation:K5	AMPLICON	PRJNA350672	Metagenome or environmental	UC DAVIS	public	0	Illumina MiSeq	PAIRED	PCR	METAGENOMIC	marine sediment metagenome	ILLUMINA	SRP092441	USA:Californai:Bodega Bay	Zostera marina	Soil	38.32 N 123.05 W
500	SAMN05943501	contigs sra	ncbi sra-sos	sra-sos.public	SRX2334385	B6T5	2016-11-07	13	8	2016-11-12	SRR5002088	SRS1775724	B6T4	27-Oct-2014	Treatment:6-mid	AMPLICON	PRJNA350672	Metagenome or environmental	UC DAVIS	public	0	Illumina MiSeq	PAIRED	PCR	METAGENOMIC	marine sediment metagenome	ILLUMINA	SRP092441	USA:Californai:Bodega Bay	Zostera marina	Soil	38.32 N 123.05 W
500	SAMN05943440	contigs sra	ncbi		SRX2334386	D5T4	2016-11-07	2	1	2016-11-12	SRR5002089	SRS1775748	D5T3	20-Oct-2014	Treatment:6-high	AMPLICON	PRJNA350672	Metagenome or environmental	UC DAVIS	public	0	Illumina MiSeq	PAIRED	PCR	METAGENOMIC	marine sediment metagenome	ILLUMINA	SRP092441	USA:Californai:Bodega Bay	Zostera marina	Soil	38.32 N 123.05 W
500	SAMN05943358	contigs sra	ncbi sra-sos	sra-sos.public	SRX2334387	C1T3	2016-11-07	29	20	2016-11-12	SRR5002090	SRS1775908	C1T2	15-Oct-2014	Treatment:6-high	AMPLICON	PRJNA350672	Metagenome or environmental	UC DAVIS	public	0	Illumina MiSeq	PAIRED	PCR	METAGENOMIC	marine sediment metagenome	ILLUMINA	SRP092441	USA:Californai:Bodega Bay	Zostera marina	Soil	38.32 N 123.05 W
500	SAMN05943470	contigs sra	ncbi sra-sos	sra-sos.public	SRX2334388	I5T4	2016-11-07	11	8	2016-11-12	SRR5002091	SRS1775942	I5T3	21-Oct-2014	Treatment:2-mid	AMPLICON	PRJNA350672	Metagenome or environmental	UC DAVIS	public	0	Illumina MiSeq	PAIRED	PCR	METAGENOMIC	marine sediment metagenome	ILLUMINA	SRP092441	USA:Californai:Bodega Bay	Zostera marina	Soil	38.32 N 123.05 W
500	SAMN05943369	contigs sra	ncbi sra-sos	sra-sos.public	SRX2334389	D6T3	2016-11-07	22	15	2016-11-12	SRR5002092	SRS1775866	D6T2	15-Oct-2014	Treatment:2-high	AMPLICON	PRJNA350672	Metagenome or environmental	UC DAVIS	public	0	Illumina MiSeq	PAIRED	PCR	METAGENOMIC	marine sediment metagenome	ILLUMINA	SRP092441	USA:Californai:Bodega Bay	Zostera marina	Soil	38.32 N 123.05 W
500	SAMN05943509	contigs sra	ncbi		SRX2334390	D2T5	2016-11-07	10	7	2016-11-12	SRR5002093	SRS1775753	D2T4	27-Oct-2014	Treatment:2-mid	AMPLICON	PRJNA350672	Metagenome or environmental	UC DAVIS	public	0	Illumina MiSeq	PAIRED	PCR	METAGENOMIC	marine sediment metagenome	ILLUMINA	SRP092441	USA:Californai:Bodega Bay	Zostera marina	Soil	38.32 N 123.05 W
500	SAMN05943300	contigs sra	ncbi		SRX2334391	E3T1	2016-11-07	30	20	2016-11-12	SRR5002094	SRS1775859	E3T1	08-Oct-2014	PlotLocation:E3	AMPLICON	PRJNA350672	Metagenome or environmental	UC DAVIS	public	0	Illumina MiSeq	PAIRED	PCR	METAGENOMIC	marine sediment metagenome	ILLUMINA	SRP092441	USA:Californai:Bodega Bay	Zostera marina	Soil	38.32 N 123.05 W
500	SAMN05943485	contigs sra	ncbi sra-sos	sra-sos.public	SRX2334392	L2T4	2016-11-07	6	4	2016-11-12	SRR5002095	SRS1775821	L2T3	21-Oct-2014	Treatment:6-mid	AMPLICON	PRJNA350672	Metagenome or environmental	UC DAVIS	public	0	Illumina MiSeq	PAIRED	PCR	METAGENOMIC	marine sediment metagenome	ILLUMINA	SRP092441	USA:Californai:Bodega Bay	Zostera marina	Soil	38.32 N 123.05 W
500	SAMN05943352	contigs sra	ncbi		SRX2334393	B1T3	2016-11-07	36	24	2016-11-12	SRR5002096	SRS1775705	B1T2	15-Oct-2014	Treatment:6-high	AMPLICON	PRJNA350672	Metagenome or environmental	UC DAVIS	public	0	Illumina MiSeq	PAIRED	PCR	METAGENOMIC	marine sediment metagenome	ILLUMINA	SRP092441	USA:Californai:Bodega Bay	Zostera marina	Soil	38.32 N 123.05 W
500	SAMN05943286	contigs sra	sra-sos	sra-sos.public	SRX2334394	C1T1	2016-11-07	28	19	2016-11-12	SRR5002097	SRS1775762	C1T1	08-Oct-2014	PlotLocation:C1	AMPLICON	PRJNA350672	Metagenome or environmental	UC DAVIS	public	0	Illumina MiSeq	PAIRED	PCR	METAGENOMIC	marine sediment metagenome	ILLUMINA	SRP092441	USA:Californai:Bodega Bay	Zostera marina	Soil	38.32 N 123.05 W
500	SAMN05943549	contigs sra	ncbi sra-sos	sra-sos.public	SRX2334395	J6T5	2016-11-07	25	17	2016-11-12	SRR5002098	SRS1775894	J6T4	28-Oct-2014	Treatment:2-low	AMPLICON	PRJNA350672	Metagenome or environmental	UC DAVIS	public	0	Illumina MiSeq	PAIRED	PCR	METAGENOMIC	marine sediment metagenome	ILLUMINA	SRP092441	USA:Californai:Bodega Bay	Zostera marina	Soil	38.32 N 123.05 W
500	SAMN05943439	contigs sra	sra-sos	sra-sos.public	SRX2334396	D4T4	2016-11-07	3	2	2016-11-12	SRR5002099	SRS1775746	D4T3	20-Oct-2014	Treatment:2-low	AMPLICON	PRJNA350672	Metagenome or environmental	UC DAVIS	public	0	Illumina MiSeq	PAIRED	PCR	METAGENOMIC	marine sediment metagenome	ILLUMINA	SRP092441	USA:Californai:Bodega Bay	Zostera marina	Soil	38.32 N 123.05 W
500	SAMN05943414	contigs sra	ncbi sra-sos	sra-sos.public	SRX2334397	L3T3	2016-11-07	12	8	2016-11-12	SRR5002100	SRS1775814	L3T2	16-Oct-2014	Treatment:6-low	AMPLICON	PRJNA350672	Metagenome or environmental	UC DAVIS	public	0	Illumina MiSeq	PAIRED	PCR	METAGENOMIC	marine sediment metagenome	ILLUMINA	SRP092441	USA:Californai:Bodega Bay	Zostera marina	Soil	38.32 N 123.05 W
500	SAMN05943484	contigs sra	ncbi		SRX2334399	L1T4	2016-11-07	6	4	2016-11-12	SRR5002101	SRS1775822	L1T3	21-Oct-2014	Treatment:2-low	AMPLICON	PRJNA350672	Metagenome or environmental	UC DAVIS	public	0	Illumina MiSeq	PAIRED	PCR	METAGENOMIC	marine sediment metagenome	ILLUMINA	SRP092441	USA:Californai:Bodega Bay	Zostera marina	Soil	38.32 N 123.05 W
500	SAMN05943462	contigs sra	sra-sos	sra-sos.public	SRX2334411	H3T4	2016-11-07	15	10	2016-11-12	SRR5002114	SRS1775687	H3T3	20-Oct-2014	Treatment:6-mid	AMPLICON	PRJNA350672	Metagenome or environmental	UC DAVIS	public	0	Illumina MiSeq	PAIRED	PCR	METAGENOMIC	marine sediment metagenome	ILLUMINA	SRP092441	USA:Californai:Bodega Bay	Zostera marina	Soil	38.32 N 123.05 W
500	SAMN05943281	contigs sra	ncbi sra-sos	sra-sos.public	SRX2334412	B2T1	2016-11-07	22	14	2016-11-12	SRR5002115	SRS1775744	B2T1	08-Oct-2014	PlotLocation:B2	AMPLICON	PRJNA350672	Metagenome or environmental	UC DAVIS	public	0	Illumina MiSeq	PAIRED	PCR	METAGENOMIC	marine sediment metagenome	ILLUMINA	SRP092441	USA:Californai:Bodega Bay	Zostera marina	Soil	38.32 N 123.05 W
500	SAMN05943444	contigs sra	ncbi		SRX2334419	E3T4	2016-11-07	33	22	2016-11-12	SRR5002122	SRS1775720	E3T3	20-Oct-2014	Treatment:6-low	AMPLICON	PRJNA350672	Metagenome or environmental	UC DAVIS	public	0	Illumina MiSeq	PAIRED	PCR	METAGENOMIC	marine sediment metagenome	ILLUMINA	SRP092441	USA:Californai:Bodega Bay	Zostera marina	Soil	38.32 N 123.05 W
500	SAMN05943386	contigs sra	ncbi		SRX2334420	G5T3	2016-11-07	18	12	2016-11-12	SRR5002123	SRS1775928	G5T2	15-Oct-2014	Treatment:6-low	AMPLICON	PRJNA350672	Metagenome or environmental	UC DAVIS	public	0	Illumina MiSeq	PAIRED	PCR	METAGENOMIC	marine sediment metagenome	ILLUMINA	SRP092441	USA:Californai:Bodega Bay	Zostera marina	Soil	38.32 N 123.05 W
500	SAMN05943541	contigs sra	sra-sos	sra-sos.public	SRX2334421	I4T5	2016-11-07	0	0	2016-11-12	SRR5002124	SRS1775850	I4T4	28-Oct-2014	Treatment:6-high	AMPLICON	PRJNA350672	Metagenome or environmental	UC DAVIS	public	0	Illumina MiSeq	PAIRED	PCR	METAGENOMIC	marine sediment metagenome	ILLUMINA	SRP092441	USA:Californai:Bodega Bay	Zostera marina	Soil	38.32 N 123.05 W
500	SAMN05943342	contigs sra	sra-sos	sra-sos.public	SRX2334422	L3T1	2016-11-07	18	12	2016-11-12	SRR5002125	SRS1775661	L3T1	09-Oct-2014	PlotLocation:L3	AMPLICON	PRJNA350672	Metagenome or environmental	UC DAVIS	public	0	Illumina MiSeq	PAIRED	PCR	METAGENOMIC	marine sediment metagenome	ILLUMINA	SRP092441	USA:Californai:Bodega Bay	Zostera marina	Soil	38.32 N 123.05 W
500	SAMN05943500	contigs sra	sra-sos	sra-sos.public	SRX2334423	B5T5	2016-11-07	27	18	2016-11-12	SRR5002126	SRS1775723	B5T4	27-Oct-2014	Treatment:2-mid	AMPLICON	PRJNA350672	Metagenome or environmental	UC DAVIS	public	0	Illumina MiSeq	PAIRED	PCR	METAGENOMIC	marine sediment metagenome	ILLUMINA	SRP092441	USA:Californai:Bodega Bay	Zostera marina	Soil	38.32 N 123.05 W
500	SAMN05943390	contigs sra	ncbi sra-sos	sra-sos.public	SRX2334424	H3T3	2016-11-07	36	24	2016-11-12	SRR5002127	SRS1775924	H3T2	15-Oct-2014	Treatment:6-mid	AMPLICON	PRJNA350672	Metagenome or environmental	UC DAVIS	public	0	Illumina MiSeq	PAIRED	PCR	METAGENOMIC	marine sediment metagenome	ILLUMINA	SRP092441	USA:Californai:Bodega Bay	Zostera marina	Soil	38.32 N 123.05 W
500	SAMN05943303	contigs sra	ncbi sra-sos	sra-sos.public	SRX2334425	E6T1	2016-11-07	33	22	2016-11-12	SRR5002128	SRS1775857	E6T1	08-Oct-2014	PlotLocation:E6	AMPLICON	PRJNA350672	Metagenome or environmental	UC DAVIS	public	0	Illumina MiSeq	PAIRED	PCR	METAGENOMIC	marine sediment metagenome	ILLUMINA	SRP092441	USA:Californai:Bodega Bay	Zostera marina	Soil	38.32 N 123.05 W
500	SAMN05943333	contigs sra	ncbi		SRX2334426	J6T1	2016-11-07	17	11	2016-11-12	SRR5002129	SRS1775913	J6T1	09-Oct-2014	PlotLocation:J6	AMPLICON	PRJNA350672	Metagenome or environmental	UC DAVIS	public	0	Illumina MiSeq	PAIRED	PCR	METAGENOMIC	marine sediment metagenome	ILLUMINA	SRP092441	USA:Californai:Bodega Bay	Zostera marina	Soil	38.32 N 123.05 W
500	SAMN05943434	contigs sra	ncbi sra-sos	sra-sos.public	SRX2334427	C5T4	2016-11-07	8	5	2016-11-12	SRR5002130	SRS1775734	C5T3	20-Oct-2014	Treatment:6-low	AMPLICON	PRJNA350672	Metagenome or environmental	UC DAVIS	public	0	Illumina MiSeq	PAIRED	PCR	METAGENOMIC	marine sediment metagenome	ILLUMINA	SRP092441	USA:Californai:Bodega Bay	Zostera marina	Soil	38.32 N 123.05 W
500	SAMN05943416	contigs sra	ncbi sra-sos	sra-sos.public	SRX2334428	L5T3	2016-11-07	4	3	2016-11-12	SRR5002131	SRS1775812	L5T2	16-Oct-2014	Treatment:2-mid	AMPLICON	PRJNA350672	Metagenome or environmental	UC DAVIS	public	0	Illumina MiSeq	PAIRED	PCR	METAGENOMIC	marine sediment metagenome	ILLUMINA	SRP092441	USA:Californai:Bodega Bay	Zostera marina	Soil	38.32 N 123.05 W
500	SAMN05943481	contigs sra	ncbi sra-sos	sra-sos.public	SRX2334429	K4T4	2016-11-07	4	2	2016-11-12	SRR5002132	SRS1775799	K4T3	21-Oct-2014	Treatment:6-mid	AMPLICON	PRJNA350672	Metagenome or environmental	UC DAVIS	public	0	Illumina MiSeq	PAIRED	PCR	METAGENOMIC	marine sediment metagenome	ILLUMINA	SRP092441	USA:Californai:Bodega Bay	Zostera marina	Soil	38.32 N 123.05 W
500	SAMN05943475	contigs sra	ncbi sra-sos	sra-sos.public	SRX2334430	J4T4	2016-11-07	2	2	2016-11-12	SRR5002133	SRS1775793	J4T3	21-Oct-2014	Treatment:6-high	AMPLICON	PRJNA350672	Metagenome or environmental	UC DAVIS	public	0	Illumina MiSeq	PAIRED	PCR	METAGENOMIC	marine sediment metagenome	ILLUMINA	SRP092441	USA:Californai:Bodega Bay	Zostera marina	Soil	38.32 N 123.05 W
500	SAMN05943334	contigs sra	ncbi		SRX2334431	K1T1	2016-11-07	33	22	2016-11-12	SRR5002134	SRS1775664	K1T1	09-Oct-2014	PlotLocation:K1	AMPLICON	PRJNA350672	Metagenome or environmental	UC DAVIS	public	0	Illumina MiSeq	PAIRED	PCR	METAGENOMIC	marine sediment metagenome	ILLUMINA	SRP092441	USA:Californai:Bodega Bay	Zostera marina	Soil	38.32 N 123.05 W
500	SAMN05943441	contigs sra	ncbi sra-sos	sra-sos.public	SRX2334432	D6T4	2016-11-07	8	5	2016-11-12	SRR5002135	SRS1775747	D6T3	20-Oct-2014	Treatment:2-high	AMPLICON	PRJNA350672	Metagenome or environmental	UC DAVIS	public	0	Illumina MiSeq	PAIRED	PCR	METAGENOMIC	marine sediment metagenome	ILLUMINA	SRP092441	USA:Californai:Bodega Bay	Zostera marina	Soil	38.32 N 123.05 W
500	SAMN05943460	contigs sra	ncbi sra-sos	sra-sos.public	SRX2334433	H1T4	2016-11-07	17	11	2016-11-12	SRR5002136	SRS1775693	H1T3	20-Oct-2014	Treatment:6-high	AMPLICON	PRJNA350672	Metagenome or environmental	UC DAVIS	public	0	Illumina MiSeq	PAIRED	PCR	METAGENOMIC	marine sediment metagenome	ILLUMINA	SRP092441	USA:Californai:Bodega Bay	Zostera marina	Soil	38.32 N 123.05 W
500	SAMN05943284	contigs sra	ncbi		SRX2334434	B5T1	2016-11-07	37	25	2016-11-12	SRR5002137	SRS1775764	B5T1	08-Oct-2014	PlotLocation:B5	AMPLICON	PRJNA350672	Metagenome or environmental	UC DAVIS	public	0	Illumina MiSeq	PAIRED	PCR	METAGENOMIC	marine sediment metagenome	ILLUMINA	SRP092441	USA:Californai:Bodega Bay	Zostera marina	Soil	38.32 N 123.05 W
500	SAMN05943385	contigs sra	ncbi		SRX2334435	G4T3	2016-11-07	29	20	2016-11-12	SRR5002138	SRS1775802	G4T2	15-Oct-2014	Treatment:6-high	AMPLICON	PRJNA350672	Metagenome or environmental	UC DAVIS	public	0	Illumina MiSeq	PAIRED	PCR	METAGENOMIC	marine sediment metagenome	ILLUMINA	SRP092441	USA:Californai:Bodega Bay	Zostera marina	Soil	38.32 N 123.05 W
500	SAMN05943437	contigs sra	ncbi		SRX2334436	D2T4	2016-11-07	6	4	2016-11-12	SRR5002139	SRS1775751	D2T3	20-Oct-2014	Treatment:2-mid	AMPLICON	PRJNA350672	Metagenome or environmental	UC DAVIS	public	0	Illumina MiSeq	PAIRED	PCR	METAGENOMIC	marine sediment metagenome	ILLUMINA	SRP092441	USA:Californai:Bodega Bay	Zostera marina	Soil	38.32 N 123.05 W
500	SAMN05943558	contigs sra	ncbi		SRX2334437	L3T5	2016-11-07	25	17	2016-11-12	SRR5002140	SRS1775778	L3T4	28-Oct-2014	Treatment:6-low	AMPLICON	PRJNA350672	Metagenome or environmental	UC DAVIS	public	0	Illumina MiSeq	PAIRED	PCR	METAGENOMIC	marine sediment metagenome	ILLUMINA	SRP092441	USA:Californai:Bodega Bay	Zostera marina	Soil	38.32 N 123.05 W
500	SAMN05943399	contigs sra	ncbi		SRX2334438	I6T3	2016-11-07	9	6	2016-11-12	SRR5002141	SRS1775886	I6T2	16-Oct-2014	Treatment:2-high	AMPLICON	PRJNA350672	Metagenome or environmental	UC DAVIS	public	0	Illumina MiSeq	PAIRED	PCR	METAGENOMIC	marine sediment metagenome	ILLUMINA	SRP092441	USA:Californai:Bodega Bay	Zostera marina	Soil	38.32 N 123.05 W
500	SAMN05943340	contigs sra	ncbi		SRX2334439	L1T1	2016-11-07	32	22	2016-11-12	SRR5002142	SRS1775667	L1T1	09-Oct-2014	PlotLocation:L1	AMPLICON	PRJNA350672	Metagenome or environmental	UC DAVIS	public	0	Illumina MiSeq	PAIRED	PCR	METAGENOMIC	marine sediment metagenome	ILLUMINA	SRP092441	USA:Californai:Bodega Bay	Zostera marina	Soil	38.32 N 123.05 W
500	SAMN05943279	contigs sra	ncbi sra-sos	sra-sos.public	SRX2334440	A6T1	2016-11-07	46	31	2016-11-12	SRR5002143	SRS1775742	A6T1	08-Oct-2014	PlotLocation:A6	AMPLICON	PRJNA350672	Metagenome or environmental	UC DAVIS	public	0	Illumina MiSeq	PAIRED	PCR	METAGENOMIC	marine sediment metagenome	ILLUMINA	SRP092441	USA:Californai:Bodega Bay	Zostera marina	Soil	38.32 N 123.05 W
500	SAMN05943384	contigs sra	ncbi sra-sos	sra-sos.public	SRX2334441	G3T3	2016-11-07	17	12	2016-11-12	SRR5002144	SRS1775801	G3T2	15-Oct-2014	Treatment:2-mid	AMPLICON	PRJNA350672	Metagenome or environmental	UC DAVIS	public	0	Illumina MiSeq	PAIRED	PCR	METAGENOMIC	marine sediment metagenome	ILLUMINA	SRP092441	USA:Californai:Bodega Bay	Zostera marina	Soil	38.32 N 123.05 W
500	SAMN05943397	contigs sra	ncbi		SRX2334442	I4T3	2016-11-07	13	9	2016-11-12	SRR5002145	SRS1775884	I4T2	16-Oct-2014	Treatment:6-high	AMPLICON	PRJNA350672	Metagenome or environmental	UC DAVIS	public	0	Illumina MiSeq	PAIRED	PCR	METAGENOMIC	marine sediment metagenome	ILLUMINA	SRP092441	USA:Californai:Bodega Bay	Zostera marina	Soil	38.32 N 123.05 W
500	SAMN05943494	contigs sra	ncbi sra-sos	sra-sos.public	SRX2334443	A5T5	2016-11-07	14	9	2016-11-12	SRR5002146	SRS1775729	A5T4	27-Oct-2014	Treatment:6-mid	AMPLICON	PRJNA350672	Metagenome or environmental	UC DAVIS	public	0	Illumina MiSeq	PAIRED	PCR	METAGENOMIC	marine sediment metagenome	ILLUMINA	SRP092441	USA:Californai:Bodega Bay	Zostera marina	Soil	38.32 N 123.05 W
